Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
10000	-1.82	3.350761107569443	-1.82	120	0.991	0.0001	0.003152216871579488
20000	-2.48	3.4072863102474966	-2.48	247	0.982	0.0001	0.005177647405200534
30000	-2.39	4.202130412064814	-2.39	366	0.973	0.0001	0.007049533459875319
40000	-2.59	3.9701259425867086	-2.59	481	0.964	0.0001	0.008063802719116211
50000	-2.31	4.2419217343086375	-2.31	603	0.955	0.0001	0.009432203306092157
60000	-1.82	3.4245583656874645	-1.82	729	0.946	0.0001	0.031437632905112374
70000	-2.7	3.348133808556641	-2.7	856	0.9369999999999999	0.0001	0.05399298310279846
80000	-2.34	3.766218262395317	-2.34	979	0.9279999999999999	0.0001	0.07614977326658037
90000	-3.04	4.540748836921065	-3.04	1098	0.919	0.0001	0.09866966141594781
100000	-2.69	4.058805242925558	-2.69	1223	0.91	0.0001	0.12082619706789653
110000	-2.61	4.469664416933334	-2.61	1343	0.901	0.0001	0.14301177329487272
120000	-2.34	3.326319287140066	-2.34	1469	0.892	0.0001	0.16522043499681685
130000	-2.44	4.887371481686245	-2.44	1594	0.883	0.0001	0.1874499777290556
140000	-2.75	3.904804732633887	-2.75	1713	0.874	0.0001	0.209631603691313
150000	-2.63	3.3634952058833085	-2.63	1836	0.865	0.0001	0.23173502445220948
160000	-2.43	3.863301696735578	-2.43	1962	0.856	0.0001	0.2539103725221422
170000	-2.0	3.3734255586866	-2.0	2088	0.847	0.0001	0.2768680930137634
180000	-2.35	3.5082046690579496	-2.35	2209	0.838	0.0001	0.2991786445511712
190000	-1.94	3.660109287985811	-1.94	2336	0.829	0.0001	0.32165130145019954
200000	-2.35	3.902242944769072	-2.35	2463	0.82	0.0001	0.3440151043732961
210000	-2.18	3.6915579366982714	-2.18	2583	0.8109999999999999	0.0001	0.3663807360993491
220000	-2.48	3.7215050718761624	-2.48	2711	0.802	0.0001	0.38886776367823284
230000	-3.39	4.399761357164727	-3.39	2830	0.7929999999999999	0.0001	0.4114215659432941
240000	-2.85	3.993432107849087	-2.85	2951	0.784	0.0001	0.43388612031936646
250000	-1.86	3.343710513785546	-1.86	3076	0.775	0.0001	0.45674595024850634
