Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
10000	-1.92	3.068159057154632	-1.92	122	0.991	0.0001	0.004002807670169407
20000	-1.8	3.3166247903554003	-1.8	236	0.982	0.0001	0.006457565228144327
30000	-3.39	4.3974879192557195	-3.39	349	0.973	0.0001	0.0080965609020657
40000	-1.94	3.13949040450835	-1.94	472	0.964	0.0001	0.009097295337253147
50000	-1.98	3.70939348141984	-1.98	589	0.955	0.0001	0.011004705495304532
60000	-2.23	3.79435106441141	-2.23	713	0.946	0.0001	0.033214681810802886
70000	-3.03	4.644254514989462	-3.03	828	0.9369999999999999	0.0001	0.05613213121891022
80000	-1.97	3.2014215592452047	-1.97	958	0.9279999999999999	0.0001	0.07844326078891754
90000	-2.32	4.161442057748732	-2.32	1080	0.919	0.0001	0.10120647841029697
100000	-2.7	4.3737855457258075	-2.7	1199	0.91	0.0001	0.12353507200876872
