Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
10000	-2.09	4.032604617365804	-2.09	122	0.9976	0.0001	0.003825757238599989
20000	-2.12	3.782274448000832	-2.12	243	0.9952	0.0001	0.006145543456077576
30000	-2.38	4.211365574252608	-2.38	368	0.9928	0.0001	0.00777215321858724
40000	-2.31	3.861851887372171	-2.31	492	0.9904	0.0001	0.008904254171583387
50000	-2.34	3.4444738350000565	-2.34	621	0.988	0.0001	0.010405021442307366
60000	-2.64	3.8223552948411275	-2.64	744	0.9856	0.0001	0.03374968594974942
70000	-1.95	3.5982634700644147	-1.95	868	0.9832	0.0001	0.05647249857584635
80000	-2.87	4.435436844325483	-2.87	990	0.9808	0.0001	0.07924337678485446
90000	-2.69	4.225387556189373	-2.69	1104	0.9784	0.0001	0.10255934768252903
100000	-1.36	3.1385346899468867	-1.36	1234	0.976	0.0001	0.12524411234590743
110000	-1.7	3.195309061734091	-1.7	1364	0.9736	0.0001	0.14805408444669513
120000	-2.57	3.7769167319388974	-2.57	1485	0.9712	0.0001	0.1709256468216578
130000	-2.26	3.946188034039939	-2.26	1612	0.9688	0.0001	0.1936721889840232
140000	-2.31	3.6157848387314195	-2.31	1733	0.9664	0.0001	0.21646071592966715
150000	-2.75	4.126439142893059	-2.75	1860	0.964	0.0001	0.2392379066016939
160000	-2.48	3.742940020892667	-2.48	1994	0.9616	0.0001	0.26205366452534995
170000	-2.58	4.171762217576644	-2.58	2119	0.9592	0.0001	0.2857848764790429
180000	-2.48	4.561754048608933	-2.48	2242	0.9568	0.0001	0.3085540334383647
190000	-2.56	3.3832528726064797	-2.56	2365	0.9544	0.0001	0.3313651255766551
200000	-2.16	3.835935348777401	-2.16	2483	0.952	0.0001	0.3541475156943003
210000	-2.0	3.676955262170047	-2.0	2607	0.9496	0.0001	0.3769059314330419
220000	-1.59	3.5244715916006473	-1.59	2728	0.9472	0.0001	0.3997102000315984
230000	-1.75	3.421622422185125	-1.75	2860	0.9448	0.0001	0.42255075686507754
240000	-2.21	3.685905587504921	-2.21	2981	0.9424	0.0001	0.4452899430857764
250000	-2.01	4.1315735501138064	-2.01	3105	0.94	0.0001	0.4685355155997806
260000	-2.12	4.1116420077628355	-2.12	3233	0.9376	0.0001	0.49131700277328494
270000	-1.48	3.462600179056196	-1.48	3365	0.9352	0.0001	0.5141730272107654
280000	-2.13	3.4688758986161505	-2.13	3495	0.9328	0.0001	0.5369508626063665
290000	-1.89	3.390855349318222	-1.89	3620	0.9304	0.0001	0.5597249782085418
300000	-2.37	3.5990415390767576	-2.37	3740	0.9279999999999999	0.0001	0.5825415107938978
310000	-1.91	3.5891363863748613	-1.91	3871	0.9256	0.0001	0.605348134636879
320000	-2.13	3.8043527701831232	-2.13	3988	0.9232	0.0001	0.62817653854688
330000	-2.02	3.8209422921577865	-2.02	4112	0.9208000000000001	0.0001	0.6515426541037029
340000	-2.28	3.6416479785943072	-2.28	4247	0.9184	0.0001	0.6744111222028732
350000	-1.63	3.27003058089676	-1.63	4373	0.916	0.0001	0.6972476668490304
360000	-1.76	3.4354621232084632	-1.76	4492	0.9136	0.0001	0.7200600953234566
