Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
10000	-2.61	3.6301377384336257	-2.61	124	0.991	0.0001	0.0037818251053492228
20000	-2.59	3.8133843236684126	-2.59	246	0.982	0.0001	0.005563679072591993
30000	-2.72	3.7177412497375335	-2.72	369	0.973	0.0001	0.0068907845020294185
40000	-2.15	3.450724561595724	-2.15	489	0.964	0.0001	0.007945652935240004
50000	-1.72	3.243701589234127	-1.72	610	0.955	0.0001	0.00963551680246989
60000	-1.82	3.188667433270519	-1.82	735	0.946	0.0001	0.03237651732232836
70000	-2.52	3.8170145401871345	-2.52	853	0.9369999999999999	0.0001	0.05455106834570567
80000	-3.0	3.7389838191679834	-3.0	968	0.9279999999999999	0.0001	0.07677471743689643
90000	-1.94	3.452013904954614	-1.94	1092	0.919	0.0001	0.09966351701153649
100000	-2.05	3.5422450508117023	-2.05	1211	0.91	0.0001	0.12190081702338325
110000	-2.48	4.006195202433352	-2.48	1335	0.901	0.0001	0.1442085154189004
120000	-2.22	3.445518828855823	-2.22	1460	0.892	0.0001	0.1665734711620543
130000	-2.03	3.482685745225946	-2.03	1583	0.883	0.0001	0.18892816649542915
140000	-1.96	3.9393400462514023	-1.96	1702	0.874	0.0001	0.2113174397415585
150000	-2.34	4.015519891620511	-2.34	1820	0.865	0.0001	0.23377706461482578
160000	-2.94	4.662231225497079	-2.94	1935	0.856	0.0001	0.25627415213319993
170000	-2.27	3.6134609448560533	-2.27	2056	0.847	0.0001	0.27939271695084045
180000	-3.21	4.396123292174595	-3.21	2175	0.838	0.0001	0.3020004206895828
190000	-2.09	3.6553932756955168	-2.09	2292	0.829	0.0001	0.324640707704756
200000	-2.28	3.493078871139328	-2.28	2406	0.82	0.0001	0.34727091656790837
210000	-2.46	4.318379325626687	-2.46	2527	0.8109999999999999	0.0001	0.36990789777702754
220000	-2.31	3.941306889852654	-2.31	2643	0.802	0.0001	0.3925575413968828
230000	-1.83	3.358734880874047	-1.83	2754	0.7929999999999999	0.0001	0.4152484710348977
240000	-1.84	3.590877330124214	-1.84	2871	0.784	0.0001	0.43793096860249836
250000	-2.69	4.039046917281353	-2.69	2992	0.775	0.0001	0.4607126944594913
260000	-1.86	3.6414832142960645	-1.86	3115	0.766	0.0001	0.4839074358675215
270000	-2.39	3.7918201434139776	-2.39	3240	0.757	0.0001	0.5068218651745054
280000	-2.74	3.4658909388496344	-2.74	3354	0.748	0.0001	0.5296309845977359
290000	-2.67	4.329099213462311	-2.67	3473	0.739	0.0001	0.5525531107849545
300000	-1.76	3.1244839573920045	-1.76	3595	0.73	0.0001	0.5753697850306829
310000	-2.4	3.6276714294434105	-2.4	3711	0.721	0.0001	0.5983085302511851
320000	-2.18	3.793098996862592	-2.18	3836	0.712	0.0001	0.6211620885796018
330000	-2.34	3.878711126134556	-2.34	3951	0.703	0.0001	0.6439349357287089
340000	-2.15	3.6915443922564437	-2.15	4070	0.694	0.0001	0.6670917074547874
350000	-2.35	4.191360161093294	-2.35	4189	0.685	0.0001	0.6899677338865068
360000	-2.2	4.022437072223753	-2.2	4305	0.6759999999999999	0.0001	0.7129171540339788
370000	-2.74	3.74064165618681	-2.74	4423	0.667	0.0001	0.7358491824070612
380000	-2.08	3.288403868140287	-2.08	4542	0.6579999999999999	0.0001	0.7589597845739788
390000	-2.33	4.176254302601794	-2.33	4656	0.649	0.0001	0.7820599561267428
400000	-2.35	3.7212229172679243	-2.35	4770	0.6399999999999999	0.0001	0.8052666139602661
410000	-2.23	3.607921839508167	-2.23	4886	0.631	0.0001	0.8284119743771023
420000	-1.61	3.2027956537999733	-1.61	5007	0.622	0.0001	0.8521169287628597
430000	-2.52	3.9961981932832114	-2.52	5136	0.613	0.0001	0.8755211651325225
440000	-1.3	3.210918871600464	-1.3	5255	0.604	0.0001	0.8989692248238458
450000	-1.96	3.8364566985696578	-1.96	5370	0.595	0.0001	0.9224281717009014
460000	-2.19	4.267774595734878	-2.19	5478	0.586	0.0001	0.9458689879046546
470000	-2.13	3.7004188952063255	-2.13	5588	0.577	0.0001	0.9692944753170013
480000	-2.49	3.721545377931055	-2.49	5706	0.5680000000000001	0.0001	0.9927040138509539
490000	-2.11	3.6301377384336257	-2.11	5824	0.5589999999999999	0.0001	1.0161688833104239
500000	-2.28	4.0226359517112655	-2.28	5936	0.55	0.0001	1.039499077796936
510000	-1.78	3.525847415870403	-1.78	6055	0.5409999999999999	0.0001	1.063800523877144
520000	-1.47	2.9948455719786287	-1.47	6173	0.532	0.0001	1.0872728202078077
530000	-2.29	4.133509404852008	-2.29	6280	0.5229999999999999	0.0001	1.1108084140221277
540000	-1.17	3.406038754917507	-1.17	6396	0.514	0.0001	1.1352442001634173
550000	-1.69	3.6047052584087926	-1.69	6508	0.5049999999999999	0.0001	1.1588473638561037
560000	-1.86	3.6056067450569254	-1.86	6626	0.4959999999999999	0.0001	1.1824407898055183
570000	-1.53	3.7106737932618117	-1.53	6746	0.487	0.0001	1.2060902034574086
580000	-1.8	3.7282703764614498	-1.8	6858	0.478	0.0001	1.229727932214737
590000	-1.51	3.5113957338927206	-1.51	6977	0.469	0.0001	1.2533858778741624
600000	-1.39	3.4114366475137716	-1.39	7091	0.45999999999999996	0.0001	1.2786984221140543
610000	-1.16	3.4488258871679793	-1.16	7205	0.45099999999999996	0.0001	1.3024457848072053
620000	-1.66	4.094435247992084	-1.66	7313	0.44199999999999995	0.0001	1.3262371027469635
630000	-1.1	3.49428104193123	-1.1	7427	0.43299999999999994	0.0001	1.3500647957457437
640000	-1.91	4.202606334169309	-1.91	7536	0.42399999999999993	0.0001	1.373906783130434
650000	-1.47	3.182624702977088	-1.47	7643	0.4149999999999999	0.0001	1.3977336794137956
660000	-1.51	3.879420059751199	-1.51	7751	0.4059999999999999	0.0001	1.4216371650165982
670000	-0.95	3.829817228014935	-0.95	7863	0.3969999999999999	0.0001	1.4456015794807011
680000	-1.1	3.254228019054596	-1.1	7974	0.3879999999999999	0.0001	1.469574214220047
690000	-0.95	3.6093628246547893	-0.95	8077	0.379	0.0001	1.4938666659593582
700000	-0.9	3.1984371183438953	-0.9	8179	0.37	0.0001	1.5179174541102516
710000	-2.07	3.937651584383768	-2.07	8286	0.361	0.0001	1.5420147829585604
720000	-0.51	3.5170868627317122	-0.51	8392	0.352	0.0001	1.5661546315087211
730000	-0.68	3.3819520990102743	-0.68	8495	0.34299999999999997	0.0001	1.5903254479169846
740000	-0.83	3.193916091571599	-0.83	8608	0.33399999999999996	0.0001	1.6145034945011139
750000	-1.26	4.253516192516493	-1.26	8701	0.32499999999999996	0.0001	1.6387523045804766
760000	-1.04	3.936800731558558	-1.04	8798	0.31599999999999995	0.0001	1.663054148753484
770000	-0.65	4.252940159466155	-0.65	8896	0.30699999999999994	0.0001	1.6872677485810386
780000	-0.61	2.7600543472910095	-0.61	9007	0.29799999999999993	0.0001	1.7127420744631026
790000	-1.65	4.594289934255347	-1.65	9106	0.2889999999999999	0.0001	1.7370573499467639
800000	-0.31	3.339745499285836	-0.31	9208	0.2799999999999999	0.0001	1.7614374950197007
810000	-1.22	4.0412374342520385	-1.22	9310	0.2709999999999999	0.0001	1.7857385675112407
820000	-0.76	3.757978179819569	-0.76	9413	0.262	0.0001	1.810063312119908
830000	-0.94	3.6927496530363384	-0.94	9506	0.253	0.0001	1.8343938288423751
840000	-0.79	3.729061544142172	-0.79	9597	0.244	0.0001	1.8587699762317869
850000	-0.78	4.114802546903071	-0.78	9688	0.235	0.0001	1.8831691157155568
860000	-0.73	3.261456729745161	-0.73	9789	0.22599999999999998	0.0001	1.9076547933287091
870000	-1.02	3.746945422607594	-1.02	9885	0.21699999999999997	0.0001	1.9321623366408878
880000	-0.87	3.69501014883586	-0.87	9980	0.20799999999999996	0.0001	1.956650384399626
890000	-0.54	4.419094929960206	-0.54	10072	0.19899999999999995	0.0001	1.9818770342402987
900000	-1.04	4.166341320631329	-1.04	10165	0.18999999999999995	0.0001	2.0063788665003246
910000	-1.41	3.952454933329411	-1.41	10262	0.18099999999999994	0.0001	2.0310501023133596
920000	-0.88	3.589651793698102	-0.88	10359	0.17199999999999993	0.0001	2.0556897140873804
930000	-0.86	3.749719989545886	-0.86	10455	0.16299999999999992	0.0001	2.080334632794062
940000	-0.93	3.896806384720699	-0.93	10550	0.15400000000000003	0.0001	2.104981986482938
950000	-0.75	3.642457961322272	-0.75	10646	0.14500000000000002	0.0001	2.1296852132346893
960000	-0.43	3.0008498796174394	-0.43	10740	0.136	0.0001	2.15439528617594
970000	-0.92	3.9690804980498946	-0.92	10827	0.127	0.0001	2.1790815471278298
980000	-0.82	3.940507581517893	-0.82	10930	0.118	0.0001	2.2038788409365546
990000	-0.8	3.3852621759621515	-0.8	11023	0.10899999999999999	0.0001	2.2290656840138965
1000000	-1.31	4.066189862758502	-1.31	11112	0.1	0.0001	2.2539078122377396
1010000	-0.05	3.1348843678834473	-0.05	11204	0.0994	0.0001	2.2787763329346973
1020000	-0.66	3.5839084809743675	-0.66	11294	0.0988	0.0001	2.303600095709165
1030000	-0.24	3.972706885739244	-0.24	11381	0.09820000000000001	0.0001	2.328461383183797
1040000	-0.58	3.6004999652825997	-0.58	11473	0.0976	0.0001	2.3532660394906997
1050000	-0.96	4.139855069926965	-0.96	11555	0.097	0.0001	2.37800054219034
1060000	-0.69	4.132057598824101	-0.69	11643	0.0964	0.0001	2.4027747686041727
1070000	0.33	2.7241695982445733	0.33	11724	0.09580000000000001	0.0001	2.4275962584548525
1080000	-0.2	3.352610922848042	-0.2	11807	0.0952	0.0001	2.452433994743559
1090000	-0.11	4.6408943103673455	-0.11	11882	0.0946	0.0001	2.477246204548412
1100000	-0.41	3.829086052832973	-0.41	11965	0.094	0.0001	2.5019980335235594
1110000	-0.29	5.55390853363647	-0.29	12052	0.09340000000000001	0.0001	2.5277043619420794
