Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
10000	-2.86	4.381826103350064	-2.86	115	0.991	0.0001	0.0037221566836039225
20000	-2.59	4.296731315779473	-2.59	237	0.982	0.0001	0.006059436400731404
30000	-2.46	3.868901652924251	-2.46	355	0.973	0.0001	0.007472120920817058
40000	-2.4	3.792097045171708	-2.4	476	0.964	0.0001	0.008474355869823032
50000	-2.63	4.187254470413758	-2.63	596	0.955	0.0001	0.010545306536886427
60000	-2.32	4.137342142003728	-2.32	715	0.946	0.0001	0.032776919735802545
70000	-2.43	4.087187296907251	-2.43	840	0.9369999999999999	0.0001	0.05516600588957469
80000	-2.6	4.787483681434329	-2.6	963	0.9279999999999999	0.0001	0.07724775440163083
90000	-2.06	3.703565849286333	-2.06	1090	0.919	0.0001	0.09982282446490394
100000	-1.67	3.4323607036557218	-1.67	1219	0.91	0.0001	0.1218586195177502
110000	-2.29	4.0032361908835705	-2.29	1341	0.901	0.0001	0.14403680986828274
120000	-2.13	4.014112604299984	-2.13	1469	0.892	0.0001	0.16639896684222752
130000	-2.03	3.5677864285856575	-2.03	1590	0.883	0.0001	0.18851007587379878
140000	-1.83	4.049827156805584	-1.83	1713	0.874	0.0001	0.21070605907175277
150000	-1.74	3.2515227202035666	-1.74	1841	0.865	0.0001	0.23314317643642427
160000	-2.41	4.2804088589759735	-2.41	1968	0.856	0.0001	0.25556631836626265
170000	-3.07	4.534875963022583	-3.07	2083	0.847	0.0001	0.2787119311756558
180000	-2.47	4.070515937814272	-2.47	2205	0.838	0.0001	0.30119633555412295
190000	-2.15	4.329838334164452	-2.15	2326	0.829	0.0001	0.3237921458482742
200000	-2.32	4.183013267968438	-2.32	2447	0.82	0.0001	0.34644692765341867
210000	-2.78	3.8198952865229168	-2.78	2570	0.8109999999999999	0.0001	0.3691489732265472
220000	-2.4	4.059556626036888	-2.4	2684	0.802	0.0001	0.3918281251192093
230000	-2.39	4.007230964144692	-2.39	2800	0.7929999999999999	0.0001	0.4144445363680522
240000	-2.26	3.6976208567131383	-2.26	2923	0.784	0.0001	0.43683919019169276
250000	-2.1	3.5425979167836705	-2.1	3043	0.775	0.0001	0.46017652564578587
260000	-1.88	4.3157386389817445	-1.88	3168	0.766	0.0001	0.4827686943610509
270000	-2.07	4.457028157864834	-2.07	3295	0.757	0.0001	0.505257931749026
280000	-1.93	4.079840683163988	-1.93	3415	0.748	0.0001	0.527775321205457
290000	-1.59	4.010224432622194	-1.59	3538	0.739	0.0001	0.5503659502002928
300000	-2.29	4.233898912350176	-2.29	3663	0.73	0.0001	0.5729734486341477
310000	-2.72	4.037523993736755	-2.72	3790	0.721	0.0001	0.5960893036259545
320000	-2.14	3.9013331054909934	-2.14	3903	0.712	0.0001	0.6191216779417462
330000	-1.76	4.4229401985557075	-1.76	4020	0.703	0.0001	0.6426844920052422
340000	-2.36	3.9332429368143536	-2.36	4144	0.694	0.0001	0.6655267234643301
350000	-1.73	3.4550108538179733	-1.73	4269	0.685	0.0001	0.6885789831479391
360000	-2.63	4.482532766193684	-2.63	4389	0.6759999999999999	0.0001	0.7116216354237662
370000	-1.79	3.5307081442679453	-1.79	4507	0.667	0.0001	0.7346969357464048
380000	-1.49	3.584675717551031	-1.49	4633	0.6579999999999999	0.0001	0.7574979405270682
390000	-1.86	3.725640884465383	-1.86	4761	0.649	0.0001	0.780329457057847
400000	-1.99	3.724231464342677	-1.99	4886	0.6399999999999999	0.0001	0.8034453716542985
410000	-2.05	4.208028041731661	-2.05	5007	0.631	0.0001	0.8277762944168515
420000	-2.42	5.004358100695833	-2.42	5118	0.622	0.0001	0.8510811482535469
430000	-1.93	3.878801361245507	-1.93	5236	0.613	0.0001	0.874403250945939
440000	-1.75	4.574658457196558	-1.75	5360	0.604	0.0001	0.8977720854017469
450000	-1.77	4.1276022095158345	-1.77	5481	0.595	0.0001	0.9213059807486005
460000	-1.91	4.287411806673113	-1.91	5605	0.586	0.0001	0.9448221683502197
470000	-2.33	4.147420885321383	-2.33	5730	0.577	0.0001	0.9683795401122834
480000	-2.16	3.6158539793525954	-2.16	5859	0.5680000000000001	0.0001	0.992017741534445
490000	-1.07	3.516404413602053	-1.07	5981	0.5589999999999999	0.0001	1.015612620446417
500000	-1.21	3.995735226463335	-1.21	6106	0.55	0.0001	1.0397965943813323
