Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
10000	-2.54	3.8714855030078574	-2.54	122	0.9976	0.0001	0.0020743369393878513
20000	-2.33	3.9218745517928033	-2.33	248	0.9952	0.0001	0.003520113958252801
30000	-1.97	4.104765523145018	-1.97	369	0.9928	0.0001	0.004731308221817016
40000	-2.36	4.1964747109925495	-2.36	494	0.9904	0.0001	0.0057874972290462914
50000	-2.68	4.411076966002747	-2.68	612	0.988	0.0001	0.007080624169773526
60000	-2.16	3.8124008183820335	-2.16	728	0.9856	0.0001	0.027671133677164714
70000	-2.39	3.962057546275672	-2.39	853	0.9832	0.0001	0.04845265825589498
80000	-1.98	3.6248586179325675	-1.98	972	0.9808	0.0001	0.06889903836780124
90000	-2.35	3.8739514710434872	-2.35	1096	0.9784	0.0001	0.08959679179721408
100000	-2.18	3.6506985632889495	-2.18	1221	0.976	0.0001	0.11030463476975759
110000	-2.8	4.03236903073119	-2.8	1344	0.9736	0.0001	0.13099185989962683
120000	-2.97	3.9177927459221213	-2.97	1461	0.9712	0.0001	0.1515939263502757
130000	-2.74	4.2441017895427535	-2.74	1585	0.9688	0.0001	0.17216963158713447
140000	-3.37	3.9841059222867052	-3.37	1705	0.9664	0.0001	0.1927702560689714
150000	-2.87	4.208693383937585	-2.87	1832	0.964	0.0001	0.2132650821076499
160000	-2.45	4.229361653961505	-2.45	1956	0.9616	0.0001	0.2338757324881024
170000	-3.21	4.506206830583789	-3.21	2079	0.9592	0.0001	0.2545885522498025
180000	-2.29	3.611910851613035	-2.29	2203	0.9568	0.0001	0.27507395697964565
190000	-2.88	4.000699938760716	-2.88	2321	0.9544	0.0001	0.2955639692147573
200000	-2.15	3.734635189680513	-2.15	2442	0.952	0.0001	0.31608758363458844
210000	-2.42	3.6446673373574168	-2.42	2566	0.9496	0.0001	0.33665293938583796
220000	-2.92	4.071068655770865	-2.92	2679	0.9472	0.0001	0.3572030443615384
230000	-2.55	4.085033659592049	-2.55	2802	0.9448	0.0001	0.3777230480644438
240000	-1.93	4.400579507292194	-1.93	2929	0.9424	0.0001	0.3983703221877416
250000	-1.93	3.790131923825344	-1.93	3053	0.94	0.0001	0.41940009024408126
260000	-2.58	4.481472972137621	-2.58	3178	0.9376	0.0001	0.4401429535282983
270000	-2.39	3.7226200450757796	-2.39	3301	0.9352	0.0001	0.4608674191766315
280000	-2.09	4.266368479163514	-2.09	3422	0.9328	0.0001	0.48159702082475025
290000	-2.76	3.96514816873216	-2.76	3543	0.9304	0.0001	0.5024013018608093
300000	-1.96	4.115628749049165	-1.96	3660	0.9279999999999999	0.0001	0.523214252061314
310000	-2.47	4.3896583010526	-2.47	3788	0.9256	0.0001	0.5439998837974337
320000	-2.19	4.039046917281353	-2.19	3915	0.9232	0.0001	0.5647001270453135
330000	-3.07	4.3732253543580395	-3.07	4038	0.9208000000000001	0.0001	0.5855886412991418
340000	-2.86	3.903895490404424	-2.86	4159	0.9184	0.0001	0.6062449077102873
350000	-2.23	3.939175040538311	-2.23	4287	0.916	0.0001	0.626931521097819
360000	-2.56	4.371086821375205	-2.56	4407	0.9136	0.0001	0.6478585637278027
370000	-1.68	3.4695244630928896	-1.68	4530	0.9112	0.0001	0.6685920117961036
380000	-2.27	3.867441014417673	-2.27	4658	0.9088	0.0001	0.6893043186267217
390000	-2.32	3.859740923948135	-2.32	4784	0.9064	0.0001	0.7099514378441705
400000	-2.35	3.5647580563062067	-2.35	4908	0.904	0.0001	0.7307511793904834
410000	-1.7	3.3421549934136805	-1.7	5028	0.9016	0.0001	0.751871289478408
420000	-1.59	3.5442770772048844	-1.59	5158	0.8992	0.0001	0.7727523293760088
430000	-2.52	4.32083325297332	-2.52	5265	0.8968	0.0001	0.7936397726668252
440000	-3.07	3.7636551382930934	-3.07	5391	0.8944	0.0001	0.8144762862390942
450000	-1.63	3.6156742109874886	-1.63	5516	0.892	0.0001	0.8352703217665355
460000	-2.38	4.078676255845761	-2.38	5627	0.8896	0.0001	0.8560939988162782
470000	-2.61	3.880451004715818	-2.61	5751	0.8872	0.0001	0.8769061191214456
480000	-1.91	3.0792693938660185	-1.91	5879	0.8848	0.0001	0.897752245399687
490000	-1.86	3.563762057152525	-1.86	6008	0.8824	0.0001	0.9188375011417601
500000	-2.05	3.9328742669960857	-2.05	6122	0.88	0.0001	0.9396957191493777
510000	-2.67	3.5526187524134927	-2.67	6237	0.8775999999999999	0.0001	0.9605535017781788
520000	-2.39	4.027145390968645	-2.39	6358	0.8752	0.0001	0.9814136282602945
530000	-2.84	4.041583847948722	-2.84	6475	0.8728	0.0001	1.0023087541924582
540000	-2.33	3.6525470565072804	-2.33	6605	0.8704000000000001	0.0001	1.023200107547972
550000	-2.66	4.228995152515547	-2.66	6728	0.868	0.0001	1.0441508615679211
560000	-1.9	3.468429039204925	-1.9	6846	0.8655999999999999	0.0001	1.0650776774353452
570000	-2.29	4.377887618475376	-2.29	6971	0.8632	0.0001	1.08606549680233
580000	-1.78	3.819895286522917	-1.78	7093	0.8608	0.0001	1.1073383469051785
590000	-2.46	4.350678108065454	-2.46	7212	0.8584	0.0001	1.128244770831532
600000	-1.47	3.556557324154919	-1.47	7336	0.856	0.0001	1.1491608454783757
610000	-2.73	4.163784336393997	-2.73	7465	0.8536	0.0001	1.170121936665641
620000	-3.32	3.9341581056180237	-3.32	7591	0.8512	0.0001	1.1911127883195878
630000	-1.33	3.0399177620455458	-1.33	7717	0.8488	0.0001	1.21210161043538
640000	-2.45	4.14578098794425	-2.45	7836	0.8464	0.0001	1.232984367277887
650000	-2.16	3.8541406305426893	-2.16	7957	0.844	0.0001	1.2539227030674616
660000	-2.58	4.602564502535516	-2.58	8078	0.8416	0.0001	1.2752006820175383
670000	-1.93	4.089633235389208	-1.93	8201	0.8392	0.0001	1.2961449516481824
680000	-2.29	3.8478435519132015	-2.29	8316	0.8368	0.0001	1.3173310177193747
690000	-1.53	3.670027247855253	-1.53	8435	0.8344	0.0001	1.3383694599734413
700000	-2.56	3.9428923393874196	-2.56	8550	0.832	0.0001	1.359345309469435
710000	-1.45	3.9048047326338873	-1.45	8676	0.8296	0.0001	1.3802816709544923
720000	-1.48	3.413151036798694	-1.48	8795	0.8271999999999999	0.0001	1.4012047134505379
730000	-1.97	4.274236773974975	-1.97	8922	0.8248	0.0001	1.422164961496989
740000	-2.42	4.485933570618272	-2.42	9044	0.8224	0.0001	1.4434278825918834
750000	-2.2	4.42040722106007	-2.2	9167	0.82	0.0001	1.4644395059347153
760000	-2.17	3.5498028114248825	-2.17	9291	0.8176	0.0001	1.4854233079486423
770000	-2.31	3.796564236253616	-2.31	9415	0.8151999999999999	0.0001	1.5064851315153969
780000	-0.77	3.2244534420580493	-0.77	9541	0.8128	0.0001	1.5276474087105858
790000	-1.29	3.1663701615572366	-1.29	9669	0.8104	0.0001	1.54898425605562
800000	-1.38	3.596609514528926	-1.38	9798	0.808	0.0001	1.5703333873881233
810000	-1.34	3.8735513421148813	-1.34	9917	0.8056	0.0001	1.5918395555019378
820000	-1.58	3.980401989749277	-1.58	10039	0.8032	0.0001	1.6136898330185148
830000	-1.79	4.133509404852008	-1.79	10158	0.8008	0.0001	1.6351818523804347
840000	-1.66	3.6639323137852857	-1.66	10283	0.7984	0.0001	1.656565975546837
850000	-1.52	4.036037660874834	-1.52	10397	0.796	0.0001	1.6780734488036897
860000	-1.65	3.266113898810022	-1.65	10524	0.7936	0.0001	1.699735056956609
870000	-0.95	3.539420856580918	-0.95	10641	0.7912	0.0001	1.72133903351095
880000	-1.52	3.7801587268261634	-1.52	10763	0.7888	0.0001	1.7427678516838285
890000	-1.83	4.09647409365664	-1.83	10888	0.7864	0.0001	1.7641919881767696
900000	-0.79	3.191535680514946	-0.79	11014	0.784	0.0001	1.7862470391061571
910000	-1.07	3.4358550609709955	-1.07	11139	0.7816	0.0001	1.808130880660481
920000	-1.7	3.3749074061372406	-1.7	11261	0.7792	0.0001	1.829989383088218
930000	-1.43	3.9654886205863713	-1.43	11382	0.7767999999999999	0.0001	1.8518049681186677
940000	-1.27	3.0979186561302736	-1.27	11516	0.7744	0.0001	1.8737917174233332
950000	-1.62	4.358394199702454	-1.62	11635	0.772	0.0001	1.8955219704575008
960000	-1.41	3.5835596827735405	-1.41	11764	0.7696	0.0001	1.9174317563904657
970000	-1.03	3.539646875042763	-1.03	11892	0.7672	0.0001	1.9390497353341845
980000	-1.29	4.278539470426796	-1.29	12015	0.7648	0.0001	1.9611681619617674
990000	-1.47	3.3836518733463117	-1.47	12137	0.7624	0.0001	1.982773759431309
1000000	-1.44	3.30853441874193	-1.44	12257	0.76	0.0001	2.0043586843543584
1010000	-1.97	3.6316800519869585	-1.97	12380	0.7576	0.0001	2.026375467379888
1020000	-1.24	3.43255007246799	-1.24	12506	0.7552	0.0001	2.048130124343766
1030000	-1.9	3.9433488306260713	-1.9	12624	0.7528	0.0001	2.0697967153787613
1040000	-0.75	4.250588194591426	-0.75	12741	0.7504	0.0001	2.091427428921064
1050000	-1.63	3.835765894837692	-1.63	12856	0.748	0.0001	2.113160645564397
1060000	-1.48	3.4277689537073526	-1.48	12977	0.7456	0.0001	2.1349434893661074
1070000	-0.8	3.7603191353926326	-0.8	13095	0.7432	0.0001	2.1572150318490135
1080000	-1.6	4.326661530556787	-1.6	13215	0.7408	0.0001	2.1790509104066427
1090000	-0.67	3.608476132663205	-0.67	13336	0.7384	0.0001	2.2006899131006663
1100000	-1.2	3.385262175962151	-1.2	13460	0.736	0.0001	2.2223543877071803
1110000	-1.43	3.710134768441707	-1.43	13580	0.7336	0.0001	2.24381819513109
1120000	-1.38	3.560280887795231	-1.38	13684	0.7312	0.0001	2.2654555989636314
1130000	-1.41	3.781785292689155	-1.41	13805	0.7288	0.0001	2.2870925900671217
1140000	-1.69	3.7701326236619317	-1.69	13922	0.7263999999999999	0.0001	2.308632011546029
1150000	-1.18	3.6725468002463906	-1.18	14042	0.724	0.0001	2.33023491607772
1160000	-1.25	3.213642792844283	-1.25	14156	0.7216	0.0001	2.3515597030851576
1170000	-1.91	3.98270008913551	-1.91	14270	0.7192000000000001	0.0001	2.372965499824948
1180000	-1.43	3.4124917582318055	-1.43	14396	0.7168	0.0001	2.3942637915743723
1190000	-1.26	3.6431305219549843	-1.26	14509	0.7143999999999999	0.0001	2.415594336655405
1200000	-1.05	3.653423052426313	-1.05	14633	0.712	0.0001	2.436947074267599
1210000	-1.17	3.7524791804885473	-1.17	14754	0.7096	0.0001	2.4583793445428213
1220000	-0.82	3.835048891474527	-0.82	14870	0.7072	0.0001	2.4797850477695467
1230000	-1.43	3.932569134802337	-1.43	14992	0.7048	0.0001	2.5017615984545816
1240000	-1.57	3.821661942139833	-1.57	15108	0.7023999999999999	0.0001	2.5240715081161924
1250000	-1.28	3.5498732371734065	-1.28	15231	0.7	0.0001	2.546139168938001
1260000	-1.38	3.8801546360937733	-1.38	15350	0.6976	0.0001	2.5681958790620167
1270000	-1.2	3.289376840679706	-1.2	15477	0.6952	0.0001	2.590398299958971
1280000	-0.98	3.583238758441865	-0.98	15597	0.6928000000000001	0.0001	2.6125260703431237
1290000	-1.1	3.587478222930419	-1.1	15712	0.6904	0.0001	2.6347570672300127
1300000	-1.01	3.6290356845861957	-1.01	15827	0.688	0.0001	2.6569664484262465
1310000	-0.93	4.345699023172222	-0.93	15943	0.6856	0.0001	2.679116069542037
1320000	-1.0	3.2218007387174024	-1.0	16065	0.6832	0.0001	2.701631291906039
1330000	-1.24	3.8836065712170176	-1.24	16186	0.6808	0.0001	2.7240074351761074
1340000	-1.39	3.4868180336805645	-1.39	16312	0.6784	0.0001	2.746287564966414
1350000	-0.44	3.6477938538245276	-0.44	16424	0.6759999999999999	0.0001	2.768543397718006
1360000	-1.16	3.646148653031031	-1.16	16538	0.6736	0.0001	2.7907520180940626
1370000	-1.2	4.039801975344831	-1.2	16651	0.6712	0.0001	2.812959837185012
1380000	-1.05	4.198511641046146	-1.05	16762	0.6688000000000001	0.0001	2.8352304538091024
1390000	-1.26	4.160817227420594	-1.26	16874	0.6664	0.0001	2.857416720920139
1400000	-1.53	4.099890242433326	-1.53	16982	0.6639999999999999	0.0001	2.8795090446869533
1410000	-1.05	3.4795833083862213	-1.05	17097	0.6616	0.0001	2.902041894396146
1420000	-1.18	4.072787743057573	-1.18	17211	0.6592	0.0001	2.9243166765239503
1430000	-1.11	3.408504070703158	-1.11	17320	0.6568	0.0001	2.946668190823661
1440000	-0.88	3.332506564134571	-0.88	17430	0.6544	0.0001	2.9691316657596163
1450000	-1.42	3.8991794008483374	-1.42	17542	0.652	0.0001	2.9914980220132406
1460000	-0.41	3.572380158941655	-0.41	17660	0.6496	0.0001	3.01378239830335
1470000	-0.15	3.317755265235818	-0.15	17764	0.6472	0.0001	3.0361785186661616
1480000	-1.28	3.3736626980182827	-1.28	17881	0.6448	0.0001	3.058627046677801
1490000	-0.87	3.7031203059041986	-0.87	17998	0.6424000000000001	0.0001	3.081122154328558
1500000	-1.14	3.992543049235662	-1.14	18114	0.6399999999999999	0.0001	3.103121892147594
1510000	-0.86	3.8859233137055087	-0.86	18227	0.6376	0.0001	3.12511841542191
1520000	-0.64	3.5903203199714646	-0.64	18341	0.6352	0.0001	3.1477760575877296
1530000	-0.8	3.9370039370059056	-0.8	18459	0.6328	0.0001	3.1703753833638295
1540000	-1.06	3.5491407410808598	-1.06	18571	0.6304	0.0001	3.1928332563241324
