Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
10000	-2.25	3.66435533211505	-2.25	111	0.991	0.0001	0.007016006045871311
20000	-2.1	3.5425979167836705	-2.1	236	0.982	0.0001	0.010643114182684156
30000	-2.57	3.8942393352232476	-2.57	350	0.973	0.0001	0.014606746435165406
40000	-2.27	4.166185305528307	-2.27	470	0.964	0.0001	0.016739458706643846
50000	-2.16	3.405055065634035	-2.16	592	0.955	0.0001	0.020193481312857735
60000	-2.48	3.9635337768208814	-2.48	714	0.946	0.0001	0.0632966724369261
70000	-2.62	3.746411616467149	-2.62	827	0.9369999999999999	0.0001	0.10773880541324615
80000	-1.79	3.592478253239677	-1.79	950	0.9279999999999999	0.0001	0.15060968822903104
90000	-2.06	3.9314628320766305	-2.06	1065	0.919	0.0001	0.1943951384226481
100000	-2.32	4.187791780879274	-2.32	1189	0.91	0.0001	0.23720074084069995
110000	-2.79	3.553294246189021	-2.79	1314	0.901	0.0001	0.2803188049793243
120000	-2.77	3.9239138624592664	-2.77	1432	0.892	0.0001	0.32345035950342815
130000	-2.5	4.114608122288197	-2.5	1556	0.883	0.0001	0.3665513446595934
140000	-1.72	3.7258019271024057	-1.72	1683	0.874	0.0001	0.40973437633779314
150000	-2.36	3.626348025217657	-2.36	1800	0.865	0.0001	0.4528054553932614
160000	-2.89	4.420169680000984	-2.89	1921	0.856	0.0001	0.49623184031910367
170000	-2.13	4.073462900285211	-2.13	2051	0.847	0.0001	0.5404131118456522
180000	-2.36	3.991290518115663	-2.36	2171	0.838	0.0001	0.5836940292517344
190000	-3.02	3.9471002014136913	-3.02	2298	0.829	0.0001	0.6270663918389214
200000	-2.72	3.6580869317171785	-2.72	2417	0.82	0.0001	0.6705729440185759
210000	-2.46	3.8247091392679784	-2.46	2545	0.8109999999999999	0.0001	0.7138373223940532
220000	-2.27	4.279848128146605	-2.27	2665	0.802	0.0001	0.7576499117745293
230000	-2.08	3.3307056309436898	-2.08	2784	0.7929999999999999	0.0001	0.8015173201428519
240000	-2.5	4.2696604080418386	-2.5	2912	0.784	0.0001	0.8450436645746231
250000	-2.14	3.6359867986559027	-2.14	3042	0.775	0.0001	0.8897735989756055
260000	-2.41	3.765886349851784	-2.41	3166	0.766	0.0001	0.9334490651554531
270000	-2.48	3.9886839934996106	-2.48	3282	0.757	0.0001	0.9772877554761039
280000	-2.46	3.5704901624286824	-2.46	3409	0.748	0.0001	1.021152198182212
290000	-2.46	3.5140290266302587	-2.46	3531	0.739	0.0001	1.0648370677895016
300000	-2.46	4.419094929960206	-2.46	3646	0.73	0.0001	1.109025705522961
310000	-2.44	4.226866451640032	-2.44	3764	0.721	0.0001	1.1534453429778417
320000	-2.32	4.2163491316540656	-2.32	3892	0.712	0.0001	1.1976861252387365
330000	-2.17	3.5498028114248825	-2.17	4013	0.703	0.0001	1.243401343093978
340000	-1.77	3.820615133718653	-1.77	4136	0.694	0.0001	1.2876755254136192
350000	-2.34	3.553083168179433	-2.34	4254	0.685	0.0001	1.3320889678928587
360000	-2.03	3.342020347035607	-2.03	4371	0.6759999999999999	0.0001	1.3764220918549432
370000	-2.36	3.562358769130364	-2.36	4497	0.667	0.0001	1.4208971892462836
380000	-2.49	4.25087049908604	-2.49	4619	0.6579999999999999	0.0001	1.4650638093551
390000	-1.99	3.497127392589523	-1.99	4740	0.649	0.0001	1.509392483300633
400000	-1.93	3.699337778576052	-1.93	4861	0.6399999999999999	0.0001	1.5538997190528445
410000	-2.51	4.14365780440422	-2.51	4986	0.631	0.0001	1.5984242373042636
420000	-1.96	3.566286584109583	-1.96	5113	0.622	0.0001	1.6434583279821608
430000	-1.54	4.0309304136886315	-1.54	5227	0.613	0.0001	1.687953039076593
440000	-2.77	4.485209025229483	-2.77	5341	0.604	0.0001	1.7324982379542457
450000	-1.92	3.312642449767255	-1.92	5458	0.595	0.0001	1.7780199171437157
460000	-1.9	3.6152454965050436	-1.9	5582	0.586	0.0001	1.8237529910273023
470000	-2.27	4.009625917713522	-2.27	5710	0.577	0.0001	1.869254389140341
480000	-1.57	3.3053139033985866	-1.57	5829	0.5680000000000001	0.0001	1.9149120005634095
490000	-2.05	3.5843409436045564	-2.05	5943	0.5589999999999999	0.0001	1.9607700357834499
