Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
10000	-2.34	4.13332795698575	-2.16	120	0.9976	0.0001	0.00272988670402103
20000	-1.67	3.997636801911849	-1.42	245	0.9952	0.0001	0.0039029069741566974
30000	-2.17	3.982599653492678	-1.42	367	0.9928	0.0001	0.004893733196788364
40000	-2.47	3.6536420185891227	-1.42	486	0.9904	0.0001	0.005778510702980889
50000	-2.21	3.6202071763919808	-1.42	615	0.988	0.0001	0.006772545443640815
60000	-2.74	3.9487213120198796	-1.42	736	0.9856	0.0001	0.06294001758098602
70000	-3.2	4.310452412450461	-1.42	861	0.9832	0.0001	0.11823534429073333
80000	-2.49	4.570547013214064	-1.42	981	0.9808	0.0001	0.17347940385341645
90000	-2.23	3.8232316173624636	-1.42	1100	0.9784	0.0001	0.22853440483411153
100000	-2.09	3.5414545034491125	-1.42	1232	0.976	0.0001	0.2837082319127189
110000	-2.18	4.2246419966667	-1.42	1359	0.9736	0.0001	0.338994529777103
120000	-2.62	4.016914238566713	-1.42	1482	0.9712	0.0001	0.3944628488355213
130000	-2.67	4.025059005778672	-1.42	1612	0.9688	0.0001	0.45016309049394393
140000	-2.8	4.5934736311423405	-1.42	1732	0.9664	0.0001	0.505682066877683
150000	-2.26	3.9156608637623354	-1.42	1852	0.964	0.0001	0.5610502642393113
160000	-2.95	4.1337029404639125	-1.42	1972	0.9616	0.0001	0.6161911659770541
170000	-2.28	3.8602590586643273	-1.42	2088	0.9592	0.0001	0.6716153627634048
180000	-2.87	4.038947882803145	-1.42	2210	0.9568	0.0001	0.7269747372468313
190000	-3.16	4.847102227104355	-1.42	2332	0.9544	0.0001	0.7821573024325901
200000	-2.21	4.018196112685392	-1.42	2462	0.952	0.0001	0.8375901937484741
210000	-3.0	4.09878030638384	-1.42	2587	0.9496	0.0001	0.8928979692194197
220000	-2.59	4.233426508160972	-1.42	2713	0.9472	0.0001	0.9478644214073817
230000	-3.07	4.060184724861665	-1.42	2839	0.9448	0.0001	1.00280100815826
240000	-2.97	4.085229491717693	-1.42	2956	0.9424	0.0001	1.0578972195254432
250000	-2.01	4.24616297379175	-1.42	3089	0.94	0.0001	1.1131934420930014
260000	-2.88	4.389259618660077	-1.42	3210	0.9376	0.0001	1.1685505763689676
270000	-2.25	3.8532453853861943	-1.42	3333	0.9352	0.0001	1.224085121817059
280000	-1.83	3.6743843021654663	-1.42	3462	0.9328	0.0001	1.2797611437241236
290000	-2.34	4.1814351603247415	-1.42	3588	0.9304	0.0001	1.3356651207473542
300000	-2.6	4.106093033529563	-1.42	3711	0.9279999999999999	0.0001	1.391177050471306
310000	-2.55	3.8584323241440948	-1.42	3837	0.9256	0.0001	1.4466072034173543
320000	-2.88	4.382419423104092	-1.42	3964	0.9232	0.0001	1.502050344016817
330000	-2.44	3.8763900732511427	-1.42	4082	0.9208000000000001	0.0001	1.5577785636319055
340000	-2.35	3.424543765233553	-1.42	4210	0.9184	0.0001	1.6135709588395224
350000	-3.11	4.630107990101311	-1.42	4331	0.916	0.0001	1.6693251368072297
360000	-1.49	4.011221759015575	-1.35	4458	0.9136	0.0001	1.72466932396094
370000	-2.44	4.421131076998283	-1.35	4582	0.9112	0.0001	1.7800657202137842
380000	-2.48	4.285977134796685	-1.35	4709	0.9088	0.0001	1.83538828127914
390000	-2.9	4.22729227756965	-1.35	4833	0.9064	0.0001	1.8905868507093853
400000	-1.98	3.6441185491144497	-1.35	4961	0.904	0.0001	1.9459203735987345
410000	-2.18	3.729289476562526	-1.35	5084	0.9016	0.0001	2.001637827820248
420000	-2.4	4.294182110716777	-1.35	5196	0.8992	0.0001	2.057221512860722
430000	-1.85	3.362662635472075	-1.35	5321	0.8968	0.0001	2.1127460017469195
440000	-1.63	3.7112127397927486	-1.35	5431	0.8944	0.0001	2.1682692997985415
450000	-2.37	3.7832657850063875	-1.35	5552	0.892	0.0001	2.224413690964381
460000	-2.05	3.5082046690579505	-1.35	5681	0.8896	0.0001	2.2808432167106205
470000	-1.62	3.938984640741824	-1.35	5810	0.8872	0.0001	2.3369456506437727
480000	-2.1	3.819685850956856	-1.35	5935	0.8848	0.0001	2.392884050740136
490000	-2.26	3.936038617696732	-1.35	6057	0.8824	0.0001	2.4488890334632663
500000	-1.62	3.7517462600767653	-1.34	6183	0.88	0.0001	2.504569278293186
510000	-1.74	3.5259608619495477	-1.34	6310	0.8775999999999999	0.0001	2.5603150919410917
520000	-2.65	4.7799058568135	-1.34	6433	0.8752	0.0001	2.616005642546548
530000	-2.11	3.7172436024559916	-1.34	6555	0.8728	0.0001	2.6718906657563317
540000	-1.77	3.4376009076098413	-1.34	6676	0.8704000000000001	0.0001	2.727932353085942
550000	-2.08	4.129600464936045	-1.34	6799	0.868	0.0001	2.7841254416439267
560000	-1.67	3.7763871623550465	-1.34	6915	0.8655999999999999	0.0001	2.8400462777747046
570000	-2.9	4.378355855797928	-1.34	7030	0.8632	0.0001	2.8964140760236314
580000	-2.23	3.977071787131834	-1.34	7154	0.8608	0.0001	2.9523754078149795
590000	-1.84	3.2549039924397154	-1.34	7283	0.8584	0.0001	3.0082906211747065
600000	-1.86	3.657922907880919	-1.34	7406	0.856	0.0001	3.0638180302911335
610000	-2.13	4.141630113856137	-1.34	7522	0.8536	0.0001	3.1194942139254676
620000	-2.07	4.025555862238159	-1.34	7645	0.8512	0.0001	3.1753652542829514
630000	-1.75	4.710360920354193	-1.34	7758	0.8488	0.0001	3.23127919766638
640000	-2.25	4.124015033920221	-1.34	7871	0.8464	0.0001	3.287010740770234
650000	-2.47	4.238997522999984	-1.34	7989	0.844	0.0001	3.342503271897634
660000	-2.08	3.4833317384366365	-1.34	8112	0.8416	0.0001	3.39797808236546
670000	-1.5	3.874274125562103	-1.34	8233	0.8392	0.0001	3.453535153004858
680000	-0.98	3.566454822369127	-0.92	8357	0.8368	0.0001	3.509136963884036
690000	-1.91	3.8160057651948067	-0.92	8473	0.8344	0.0001	3.5645000369681252
700000	-1.52	3.445228584578968	-0.92	8590	0.832	0.0001	3.6198601624700757
710000	-0.7	2.9883105594967865	-0.65	8714	0.8296	0.0001	3.6750794996155633
720000	-1.25	3.686122624113311	-0.53	8843	0.8271999999999999	0.0001	3.730172640946176
730000	-1.74	3.571050265678152	-0.53	8963	0.8248	0.0001	3.785264250834783
740000	-1.72	3.8680227507086875	-0.53	9083	0.8224	0.0001	3.8405278489987054
750000	-1.48	3.4942238050817522	-0.53	9210	0.82	0.0001	3.895474856297175
760000	-0.96	3.4897564384925204	-0.53	9321	0.8176	0.0001	3.9506609245141346
770000	-1.8	4.476605857119878	-0.49	9439	0.8151999999999999	0.0001	4.005956454541948
780000	-1.14	3.6166835637086088	-0.49	9558	0.8128	0.0001	4.061185551020834
790000	-0.99	3.33315166171598	-0.34	9672	0.8104	0.0001	4.116442847185665
