Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
10000	3.6842105263157894	4.8237638894272	-inf	19	0.991	0.0001	0.008206069005860222
20000	2.857142857142857	4.5175395145262565	-inf	35	0.982	0.0001	0.010985043313768175
30000	2.5454545454545454	4.356054018440342	-inf	55	0.973	0.0001	0.01195937799082862
40000	2.7777777777777777	4.479032082388083	-inf	72	0.964	0.0001	0.017354437841309443
50000	2.391304347826087	4.2655254065975186	-inf	92	0.955	0.0001	0.018338192701339722
60000	2.6	4.386342439892261	2.6	106	0.946	0.0001	0.04039311667283376
70000	2.5	4.330127018922194	2.5	124	0.9369999999999999	0.0001	0.06249083379904429
80000	2.6	4.386342439892261	2.6	136	0.9279999999999999	0.0001	0.0898999164501826
90000	2.4	4.2708313008125245	2.4	153	0.919	0.0001	0.11204842077361213
100000	2.3	4.208325082500162	2.3	169	0.91	0.0001	0.13421298609839546
110000	2.9	4.537620521815371	2.9	197	0.901	0.0001	0.1564554974767897
120000	3.0	4.58257569495584	3.0	214	0.892	0.0001	0.17870438483026294
130000	2.7	4.439594576084622	2.7	232	0.883	0.0001	0.2026167087422477
140000	2.9	4.537620521815371	2.9	250	0.874	0.0001	0.22490900933742522
150000	2.6	4.386342439892261	2.6	266	0.865	0.0001	0.24719405598110622
160000	2.3	4.208325082500162	2.3	285	0.856	0.0001	0.2695698838763767
170000	2.6	4.386342439892261	2.6	305	0.847	0.0001	0.29191709366109636
180000	2.4	4.270831300812524	2.4	327	0.838	0.0001	0.3143172887298796
190000	2.36	4.1964747109925495	2.36	339	0.829	0.0001	0.33680076943503484
200000	2.86	4.472180676135524	2.86	362	0.82	0.0001	0.3610706173049079
210000	2.86	4.472180676135524	2.86	381	0.8109999999999999	0.0001	0.38359905110465153
220000	2.76	4.4229401985557075	2.76	403	0.802	0.0001	0.4061414986186557
230000	2.76	4.4229401985557075	2.76	420	0.7929999999999999	0.0001	0.42869905915525225
240000	2.8	4.489988864128729	2.8	438	0.784	0.0001	0.45128792146841684
250000	2.7	4.439594576084623	2.7	460	0.775	0.0001	0.47391959965229036
260000	2.7	4.439594576084622	2.7	479	0.766	0.0001	0.49655330472522313
270000	2.6	4.386342439892261	2.6	500	0.757	0.0001	0.5192106317811542
280000	2.83	4.481194037307467	2.83	523	0.748	0.0001	0.5434709584712982
290000	2.73	4.431376761233465	2.73	541	0.739	0.0001	0.5661827923191918
300000	2.43	4.264399137041466	2.43	570	0.73	0.0001	0.5889490621619754
310000	2.33	4.202511154060153	2.33	584	0.721	0.0001	0.6117743080192142
320000	2.63	4.378709855653831	2.63	604	0.712	0.0001	0.6345381936099794
330000	2.6	4.386342439892261	2.6	622	0.703	0.0001	0.6574353504180909
340000	2.5	4.330127018922194	2.5	644	0.694	0.0001	0.6803263684776094
350000	2.5	4.330127018922194	2.5	665	0.685	0.0001	0.7032262843185001
360000	2.6	4.386342439892261	2.6	683	0.6759999999999999	0.0001	0.7261939903100332
370000	2.4	4.270831300812524	2.4	706	0.667	0.0001	0.7491630247566435
380000	2.7	4.439594576084623	2.7	728	0.6579999999999999	0.0001	0.7721061679389741
390000	2.8	4.489988864128729	2.8	749	0.649	0.0001	0.7952294437090556
400000	2.9	4.537620521815372	2.9	769	0.6399999999999999	0.0001	0.81827997830179
410000	2.9	4.537620521815371	2.9	787	0.631	0.0001	0.8413297451204724
420000	3.1	4.624932431938872	3.1	806	0.622	0.0001	0.8644061559438705
430000	3.0	4.58257569495584	3.0	825	0.613	0.0001	0.8875072397126091
440000	2.9	4.537620521815371	2.9	845	0.604	0.0001	0.9106024159325494
450000	3.3	4.702127178203498	3.3	868	0.595	0.0001	0.9337417156166501
460000	3.8	4.8538644398046396	3.8	892	0.586	0.0001	0.9569059536192153
470000	3.6	4.800000000000001	3.6	906	0.577	0.0001	0.9801096036699083
480000	3.2	4.66476151587624	3.2	934	0.5680000000000001	0.0001	1.0033225454224481
490000	2.9	4.537620521815372	2.9	953	0.5589999999999999	0.0001	1.0265978112485674
500000	2.4	4.2708313008125245	2.4	973	0.55	0.0001	1.0499214439259634
