Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
10000	3.3333333333333335	4.714045207910316	-inf	21	0.991	0.0001	0.007172852357228597
20000	2.25	4.175823272122517	-inf	40	0.982	0.0001	0.00852762116326226
30000	1.7307692307692308	3.783137610174232	-inf	52	0.973	0.0001	0.009515971144040425
40000	1.911764705882353	3.93227704621204	-inf	68	0.964	0.0001	0.015475695331891378
50000	2.2222222222222223	4.15739709641549	-inf	90	0.955	0.0001	0.016484878129429288
60000	2.4	4.2708313008125245	2.4	106	0.946	0.0001	0.038512725167804296
70000	2.1	4.07308237088326	2.1	128	0.9369999999999999	0.0001	0.06075658188925849
80000	2.4	4.270831300812524	2.4	147	0.9279999999999999	0.0001	0.082921036084493
90000	2.6	4.386342439892261	2.6	164	0.919	0.0001	0.10516328460640377
100000	3.0	4.58257569495584	3.0	181	0.91	0.0001	0.12744268510076734
110000	2.63	4.378709855653831	2.63	198	0.901	0.0001	0.1497080581718021
120000	2.53	4.323089173264878	2.53	214	0.892	0.0001	0.17205961015489366
130000	2.63	4.378709855653831	2.63	233	0.883	0.0001	0.19468028042051527
140000	2.93	4.528255734827705	2.93	252	0.874	0.0001	0.21709197878837586
150000	2.86	4.472180676135524	2.86	272	0.865	0.0001	0.23949733210934532
160000	2.63	4.378709855653831	2.63	291	0.856	0.0001	0.2619472141398324
170000	2.93	4.528255734827705	2.93	309	0.847	0.0001	0.2844082603851954
180000	2.83	4.481194037307468	2.83	326	0.838	0.0001	0.3068114996618695
190000	2.93	4.528255734827705	2.93	346	0.829	0.0001	0.3340365172094769
200000	2.83	4.481194037307468	2.83	362	0.82	0.0001	0.35658925473690034
210000	2.9	4.537620521815371	2.9	380	0.8109999999999999	0.0001	0.37917456183168624
220000	2.9	4.537620521815371	2.9	395	0.802	0.0001	0.4017004998524984
230000	2.9	4.537620521815371	2.9	422	0.7929999999999999	0.0001	0.4243768525123596
240000	3.03	4.572646935856738	3.03	441	0.784	0.0001	0.4470000137223138
250000	3.23	4.653718942953043	3.23	457	0.775	0.0001	0.46970305773946974
260000	3.59	4.730951278548534	3.59	474	0.766	0.0001	0.49242793579896293
270000	3.59	4.730951278548534	3.59	491	0.757	0.0001	0.5152283429437213
280000	3.29	4.630971820255441	3.29	513	0.748	0.0001	0.5421202561590407
290000	2.69	4.3627858072566434	2.69	533	0.739	0.0001	0.5649096613460117
300000	2.56	4.3158313220050655	2.56	549	0.73	0.0001	0.5875121839178933
310000	1.8	3.8418745424597094	1.8	574	0.721	0.0001	0.6104192159573237
320000	1.7	3.7563279941985903	1.7	596	0.712	0.0001	0.6333857355515162
330000	2.0	4.0	2.0	617	0.703	0.0001	0.6563466128375796
340000	2.23	4.137281716296341	2.23	638	0.694	0.0001	0.6793555369642046
350000	2.13	4.068550110297279	2.13	655	0.685	0.0001	0.7024399778578017
360000	2.63	4.378709855653831	2.63	678	0.6759999999999999	0.0001	0.7255050721433428
370000	2.73	4.431376761233466	2.73	701	0.667	0.0001	0.7486319461133745
380000	2.23	4.137281716296341	2.23	719	0.6579999999999999	0.0001	0.77174217277103
390000	2.0	4.0	2.0	734	0.649	0.0001	0.7991866320371628
400000	2.3	4.208325082500163	2.3	754	0.6399999999999999	0.0001	0.8220311574803458
410000	2.4	4.2708313008125245	2.4	776	0.631	0.0001	0.844912103679445
420000	2.9	4.537620521815371	2.9	797	0.622	0.0001	0.8678226278887855
430000	3.2	4.66476151587624	3.2	818	0.613	0.0001	0.8907376164860196
440000	3.7	4.828043081829324	3.7	843	0.604	0.0001	0.9135535779264238
450000	3.6	4.800000000000001	3.6	858	0.595	0.0001	0.9364425355858274
460000	3.3	4.702127178203498	3.3	875	0.586	0.0001	0.9593886156214608
470000	2.9	4.537620521815371	2.9	889	0.577	0.0001	0.982507218056255
480000	2.7	4.439594576084622	2.7	907	0.5680000000000001	0.0001	1.0056753607590994
490000	3.0	4.58257569495584	3.0	928	0.5589999999999999	0.0001	1.0288393722640143
500000	3.0	4.58257569495584	3.0	951	0.55	0.0001	1.0520689302682877
