Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
10000	-2.43	3.7289542770058204	-2.43	124	0.9976	0.0001	0.0020800201098124184
20000	-2.55	3.832427429188973	-2.55	248	0.9952	0.0001	0.0035110074281692505
30000	-2.96	3.94187772514572	-2.96	371	0.9928	0.0001	0.004850068754620023
40000	-2.73	4.115470811462523	-2.73	494	0.9904	0.0001	0.005885569254557291
50000	-2.73	4.549406554705789	-2.73	617	0.988	0.0001	0.007082765234841241
60000	-2.07	3.26880712187183	-2.07	741	0.9856	0.0001	0.02779070622391171
70000	-2.19	3.772784117863093	-2.19	865	0.9832	0.0001	0.04844499965508779
80000	-2.84	3.7462514597928416	-2.84	984	0.9808	0.0001	0.06892061445448133
90000	-2.78	3.88736414553615	-2.78	1105	0.9784	0.0001	0.08963192184766133
100000	-2.38	4.595171378740949	-2.38	1228	0.976	0.0001	0.11000505652692583
110000	-2.41	4.149927710213758	-2.41	1339	0.9736	0.0001	0.13047350068887076
120000	-3.32	4.190178993790123	-3.32	1457	0.9712	0.0001	0.15117751763926612
130000	-2.37	3.7192875661879117	-2.37	1576	0.9688	0.0001	0.17194640047020382
140000	-3.89	4.74108637339587	-3.89	1697	0.9664	0.0001	0.19271663917435541
150000	-2.09	3.6113570856396913	-2.09	1825	0.964	0.0001	0.21344864394929675
160000	-2.37	3.94374187796311	-2.37	1950	0.9616	0.0001	0.23408443881405724
170000	-2.25	4.297382924525111	-2.25	2075	0.9592	0.0001	0.2551440174049801
180000	-2.41	3.9143198642931565	-2.41	2195	0.9568	0.0001	0.2758577828274833
190000	-2.83	4.164264640966038	-2.83	2315	0.9544	0.0001	0.29651501655578616
200000	-2.38	4.120145628494216	-2.38	2445	0.952	0.0001	0.3172037326627307
210000	-3.29	3.855632243873889	-3.29	2564	0.9496	0.0001	0.33794695099194844
220000	-2.08	3.98165794613249	-2.08	2678	0.9472	0.0001	0.3588176221979989
230000	-2.47	4.177211988874876	-2.47	2807	0.9448	0.0001	0.37968843162059784
240000	-2.56	3.3684417762520398	-2.56	2936	0.9424	0.0001	0.4005651413069831
250000	-2.68	4.8143119965369925	-2.68	3058	0.94	0.0001	0.4215897680653466
260000	-2.97	4.133896467015108	-2.97	3176	0.9376	0.0001	0.4423343621359931
270000	-2.38	3.9994499621823	-2.38	3303	0.9352	0.0001	0.46304967562357585
280000	-2.18	3.899692295553587	-2.18	3418	0.9328	0.0001	0.4838120549917221
290000	-2.17	3.9700251888369675	-2.17	3538	0.9304	0.0001	0.5045303800370958
300000	-2.14	4.144924607275747	-2.14	3660	0.9279999999999999	0.0001	0.5252062117391162
310000	-2.32	3.767970275891252	-2.32	3783	0.9256	0.0001	0.5458340668678283
320000	-2.74	3.9436531287627212	-2.74	3911	0.9232	0.0001	0.5664587223529816
