Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
10000	-2.35	3.658893275295141	-2.35	118	0.9976	0.0001	0.004042332106166416
20000	-3.37	4.653289159293671	-3.37	235	0.9952	0.0001	0.005970305270618863
30000	-3.03	3.971032611298981	-3.03	356	0.9928	0.0001	0.007678816583421495
40000	-3.17	4.154647999530165	-3.17	477	0.9904	0.0001	0.008699428174230788
50000	-2.94	4.356190996730974	-2.94	598	0.988	0.0001	0.010413895779185825
60000	-2.84	3.637911488752853	-2.84	728	0.9856	0.0001	0.0326773840851254
70000	-2.34	3.6310329108946395	-2.34	854	0.9832	0.0001	0.05407533182038201
80000	-2.19	4.540253296898754	-2.19	976	0.9808	0.0001	0.07611557337972853
90000	-2.56	4.336634639902236	-2.56	1097	0.9784	0.0001	0.0985620571507348
100000	-2.41	4.483514246659644	-2.41	1221	0.976	0.0001	0.12083150393433041
110000	-3.31	4.408389728687789	-3.31	1339	0.9736	0.0001	0.14290548039807213
120000	-2.2	3.6055512754639896	-2.2	1460	0.9712	0.0001	0.1650278941127989
130000	-2.1	3.8845849199110063	-2.1	1585	0.9688	0.0001	0.1871635432375802
140000	-3.06	4.4895879543673045	-3.06	1704	0.9664	0.0001	0.20932124581601885
150000	-2.18	3.948113473546575	-2.18	1825	0.964	0.0001	0.231461766494645
160000	-2.89	3.934196233031596	-2.89	1950	0.9616	0.0001	0.2536283994383282
170000	-2.32	3.582959670440068	-2.32	2071	0.9592	0.0001	0.2762700761026806
180000	-3.08	4.102877039346902	-3.08	2197	0.9568	0.0001	0.2983844597472085
190000	-2.6	3.4957116585897072	-2.6	2331	0.9544	0.0001	0.3206178261174096
200000	-1.96	3.652177432710519	-1.96	2448	0.952	0.0001	0.3429976873927646
210000	-2.51	4.082878886276202	-2.51	2569	0.9496	0.0001	0.365249938832389
220000	-2.23	4.0959858398192734	-2.23	2694	0.9472	0.0001	0.3874583293331994
230000	-2.04	3.6821732713168185	-2.04	2824	0.9448	0.0001	0.40964521772331663
240000	-2.46	4.0309304136886315	-2.46	2948	0.9424	0.0001	0.4318897106250127
250000	-3.03	4.425957523519628	-3.03	3071	0.94	0.0001	0.45461634596188866
260000	-1.79	3.403806692513545	-1.79	3203	0.9376	0.0001	0.4768257495429781
270000	-2.17	4.111094744712168	-2.17	3326	0.9352	0.0001	0.4990031822522481
280000	-2.09	4.103888400042087	-2.09	3452	0.9328	0.0001	0.5212037674585979
290000	-3.39	5.190173407507691	-3.39	3575	0.9304	0.0001	0.5434555206696192
300000	-2.4	4.4	-2.4	3694	0.9279999999999999	0.0001	0.5656349727842542
310000	-2.99	4.588017000840342	-2.99	3813	0.9256	0.0001	0.5878786223464542
320000	-3.16	4.616752105105926	-3.16	3937	0.9232	0.0001	0.6101231043868595
330000	-2.26	3.817381301363541	-2.26	4069	0.9208000000000001	0.0001	0.6327609444326825
340000	-2.7	4.775981574503822	-2.7	4189	0.9184	0.0001	0.6550097414520052
350000	-3.07	3.9881198577775963	-3.07	4315	0.916	0.0001	0.6772493022018009
360000	-1.95	3.493923296238771	-1.95	4437	0.9136	0.0001	0.6994670620891783
370000	-2.2	3.698648401781386	-2.2	4560	0.9112	0.0001	0.721750424835417
380000	-2.7	4.22729227756965	-2.7	4683	0.9088	0.0001	0.7440245456828012
390000	-3.22	4.906281687795759	-3.22	4800	0.9064	0.0001	0.766336060696178
400000	-2.1	3.8845849199110063	-2.1	4928	0.904	0.0001	0.7885887253284455
410000	-2.29	4.013215668264042	-2.29	5048	0.9016	0.0001	0.8115884133179982
420000	-1.6	3.9698866482558417	-1.6	5166	0.8992	0.0001	0.8338496251238717
430000	-1.97	4.0458744419470065	-1.97	5285	0.8968	0.0001	0.8561517442597283
440000	-2.18	4.0481600758863285	-2.18	5408	0.8944	0.0001	0.8784821130832037
450000	-2.97	4.1169284667091315	-2.97	5529	0.892	0.0001	0.9008376367886861
460000	-1.98	3.464043879629702	-1.98	5648	0.8896	0.0001	0.9232125067710877
470000	-2.95	4.54175076374739	-2.95	5770	0.8872	0.0001	0.9456424764792124
480000	-2.72	4.219194235870162	-2.72	5890	0.8848	0.0001	0.9681943327850766
490000	-1.69	3.2208539240393996	-1.69	6014	0.8824	0.0001	0.991832197242313
500000	-1.58	3.0762964746590993	-1.58	6140	0.88	0.0001	1.0141534254286024
510000	-2.43	4.439042689589727	-2.43	6262	0.8775999999999999	0.0001	1.036509244773123
520000	-2.26	3.8512854996741024	-2.26	6380	0.8752	0.0001	1.0588790867063733
530000	-3.02	3.9773860763069004	-3.02	6501	0.8728	0.0001	1.081229807999399
540000	-2.86	4.476650533602103	-2.86	6625	0.8704000000000001	0.0001	1.1036021104123857
550000	-2.23	4.31243550676413	-2.23	6742	0.868	0.0001	1.1259611633751128
560000	-2.48	4.114559514698992	-2.48	6866	0.8655999999999999	0.0001	1.148364153901736
570000	-1.79	3.614678408932114	-1.79	6991	0.8632	0.0001	1.1708565025197135
