Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Avg_IntrReward_Last_100_Episodes	Elapsed_Time_Hours
600000	-0.83	3.7337782472985728	-0.83	7375	0.45999999999999996	0.0001	nan	0.8697179920143552
610000	-0.75	3.1729323976410213	-0.75	7496	0.45099999999999996	0.0001	nan	0.8856386407878664
620000	-0.37	3.6349828060116045	-0.37	7609	0.44199999999999995	0.0001	nan	0.9015784564283159
630000	-1.0	3.7202150475476548	-1.0	7726	0.43299999999999994	0.0001	nan	0.9175266498989529
640000	-0.96	3.3672540741678523	-0.96	7841	0.42399999999999993	0.0001	nan	0.9334745683272679
650000	-0.83	3.541341553705319	-0.83	7965	0.4149999999999999	0.0001	nan	0.9495961258808772
660000	-0.46	3.5197158976258303	-0.46	8079	0.4059999999999999	0.0001	nan	0.9659731360938814
670000	-1.13	4.182475343621287	-1.13	8193	0.3969999999999999	0.0001	nan	0.9822279006242752
680000	-0.56	3.5420897786476275	-0.56	8301	0.3879999999999999	0.0001	nan	0.9984356653028065
690000	-0.14	3.46704485116648	-0.14	8417	0.379	0.0001	nan	1.0146733260154723
700000	-1.23	3.9644797893292383	-1.23	8532	0.37	0.0001	nan	1.031065871583091
